stem	knn	llfpm10	suffix	suffix_initial	back	front	form_varies
zsakett	-2.0541538195153493	-0.03701015209889327	Abl	C	1	0	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Pl	V	0	1293	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Acc	V	4	1247	TRUE
szonett	-1.7624318541335349	1.1139782696654663	Poss.3Sg	C	3	390	TRUE
szonett	-1.7624318541335349	1.1139782696654663	Pl.Poss.3Sg	C	0	387	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Ine	C	5	318	TRUE
szonett	-1.7624318541335349	1.1139782696654663	Ins	C	0	168	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Ela	C	4	146	TRUE
szonett	-1.7624318541335349	1.1139782696654663	Dat	C	2	138	TRUE
szonett	-1.7624318541335349	1.1139782696654663	Subl	C	0	65	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Del	C	1	47	TRUE
szonett	-1.7624318541335349	1.1139782696654663	All	C	0	45	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Ill	C	1	44	TRUE
szonett	-1.7624318541335349	1.1139782696654663	Supe	V	0	43	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Pl.Poss.1Pl	C	0	40	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Poss.1Sg	V	0	39	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Abl	C	0	24	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Poss.2Sg	V	0	19	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Transl	C	0	19	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Ade	C	0	14	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Pl.Poss.1Sg	C	0	11	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Distr:nként/Adv	V	0	1	FALSE
szonett	-1.7624318541335349	1.1139782696654663	Poss.1Pl	V	0	1	FALSE
jampec	-0.10466340862367055	0.15123380228128092	Pl	V	156	226	TRUE
jampec	-0.10466340862367055	0.15123380228128092	Acc	V	7	17	TRUE
jampec	-0.10466340862367055	0.15123380228128092	Dat	C	15	8	TRUE
jampec	-0.10466340862367055	0.15123380228128092	Ins	C	1	10	TRUE
jampec	-0.10466340862367055	0.15123380228128092	Ela	C	0	4	FALSE
jampec	-0.10466340862367055	0.15123380228128092	Poss.3Sg	V	0	4	FALSE
jampec	-0.10466340862367055	0.15123380228128092	Ine	C	0	3	FALSE
jampec	-0.10466340862367055	0.15123380228128092	Transl	C	2	3	TRUE
jampec	-0.10466340862367055	0.15123380228128092	Pl.Poss.3Sg	V	2	3	TRUE
jampec	-0.10466340862367055	0.15123380228128092	Pl.Poss.3Pl	V	0	1	FALSE
jampec	-0.10466340862367055	0.15123380228128092	Supe	V	0	1	FALSE
jampec	-0.10466340862367055	0.15123380228128092	Del	C	0	1	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Pl	V	3	30054	TRUE
szovjet	-0.5954041874336226	2.59966886920045	Acc	V	0	421	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Ins	C	0	401	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Dat	C	0	333	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Ine	C	0	173	FALSE
szovjet	-0.5954041874336226	2.59966886920045	All	C	1	77	TRUE
szovjet	-0.5954041874336226	2.59966886920045	Abl	C	1	74	TRUE
szovjet	-0.5954041874336226	2.59966886920045	Subl	C	2	54	TRUE
szovjet	-0.5954041874336226	2.59966886920045	Ela	C	0	53	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Ade	C	0	45	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Ill	C	0	44	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Poss.3Sg	C	0	42	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Pl.Poss.3Sg	C	0	29	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Del	C	0	24	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Supe	V	0	18	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Transl	C	1	14	TRUE
szovjet	-0.5954041874336226	2.59966886920045	Poss.3Sg	V	0	6	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Poss.2Sg	V	0	2	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Poss.2Pl	V	0	2	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Pl.Poss.3Sg	V	0	1	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Pl.Poss.1Pl	C	0	1	FALSE
szovjet	-0.5954041874336226	2.59966886920045	Poss.1Pl	V	0	1	FALSE
skanzen	-1.5353469045641999	1.4895721276614022	Ine	C	563	6571	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Ill	C	181	1043	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Pl	V	0	304	FALSE
skanzen	-1.5353469045641999	1.4895721276614022	All	C	3	303	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Dat	C	8	242	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Poss.3Sg	C	23	169	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Ins	C	11	168	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Transl	C	2	160	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Subl	C	7	144	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Ade	C	1	106	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Ela	C	5	81	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Del	C	19	68	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Abl	C	6	52	TRUE
skanzen	-1.5353469045641999	1.4895721276614022	Poss.3Sg	V	0	40	FALSE
skanzen	-1.5353469045641999	1.4895721276614022	Supe	V	0	35	FALSE
skanzen	-1.5353469045641999	1.4895721276614022	Poss.1Pl	V	0	15	FALSE
skanzen	-1.5353469045641999	1.4895721276614022	Pl.Poss.3Sg	C	0	8	FALSE
skanzen	-1.5353469045641999	1.4895721276614022	Pl.Poss.1Pl	C	0	4	FALSE
skanzen	-1.5353469045641999	1.4895721276614022	Poss.3Pl	C	0	3	FALSE
skanzen	-1.5353469045641999	1.4895721276614022	Pl.Poss.3Sg	V	0	2	FALSE
skanzen	-1.5353469045641999	1.4895721276614022	Poss.3Pl	V	0	1	FALSE
barchesz	-0.4025838548286372	-0.3914056405113769	Subl	C	0	14	FALSE
barchesz	-0.4025838548286372	-0.3914056405113769	All	C	0	6	FALSE
barchesz	-0.4025838548286372	-0.3914056405113769	Del	C	0	5	FALSE
barchesz	-0.4025838548286372	-0.3914056405113769	Ela	C	2	4	TRUE
barchesz	-0.4025838548286372	-0.3914056405113769	Pl	V	0	4	FALSE
barchesz	-0.4025838548286372	-0.3914056405113769	Dat	C	3	2	TRUE
barchesz	-0.4025838548286372	-0.3914056405113769	Supe	V	2	0	FALSE
barchesz	-0.4025838548286372	-0.3914056405113769	Poss.1Sg	V	0	1	FALSE
barchesz	-0.4025838548286372	-0.3914056405113769	Ade	C	1	0	FALSE
barchesz	-0.4025838548286372	-0.3914056405113769	Poss.1Pl	V	0	1	FALSE
haver	0.5139821487226904	2.2866022611361054	Pl	V	20730	140	TRUE
haver	0.5139821487226904	2.2866022611361054	Poss.1Sg	V	18757	15	TRUE
haver	0.5139821487226904	2.2866022611361054	Poss.3Sg	C	10264	15	TRUE
haver	0.5139821487226904	2.2866022611361054	Pl.Poss.3Sg	C	4757	4	TRUE
haver	0.5139821487226904	2.2866022611361054	Poss.2Sg	V	3724	5	TRUE
haver	0.5139821487226904	2.2866022611361054	Ins	C	3488	77	TRUE
haver	0.5139821487226904	2.2866022611361054	Dat	C	3259	161	TRUE
haver	0.5139821487226904	2.2866022611361054	Pl.Poss.1Sg	C	2007	0	FALSE
haver	0.5139821487226904	2.2866022611361054	Poss.1Pl	V	1031	13	TRUE
haver	0.5139821487226904	2.2866022611361054	Ade	C	844	26	TRUE
haver	0.5139821487226904	2.2866022611361054	Pl.Poss.3Pl	C	646	0	FALSE
haver	0.5139821487226904	2.2866022611361054	Abl	C	579	54	TRUE
haver	0.5139821487226904	2.2866022611361054	All	C	494	23	TRUE
haver	0.5139821487226904	2.2866022611361054	Poss.3Pl	C	467	4	TRUE
haver	0.5139821487226904	2.2866022611361054	Pl.Poss.1Pl	C	235	1	TRUE
haver	0.5139821487226904	2.2866022611361054	Subl	C	214	5	TRUE
haver	0.5139821487226904	2.2866022611361054	Poss.2Pl	V	127	0	FALSE
haver	0.5139821487226904	2.2866022611361054	Del	C	62	15	TRUE
haver	0.5139821487226904	2.2866022611361054	Supe	V	51	1	TRUE
haver	0.5139821487226904	2.2866022611361054	Ela	C	41	8	TRUE
haver	0.5139821487226904	2.2866022611361054	Transl	C	29	3	TRUE
haver	0.5139821487226904	2.2866022611361054	Ine	C	20	9	TRUE
haver	0.5139821487226904	2.2866022611361054	Ill	C	10	15	TRUE
haver	0.5139821487226904	2.2866022611361054	Poss.3Sg	V	4	14	TRUE
haver	0.5139821487226904	2.2866022611361054	Pl.Poss.3Sg	V	2	12	TRUE
haver	0.5139821487226904	2.2866022611361054	Pl.Poss.1Sg	V	2	9	TRUE
haver	0.5139821487226904	2.2866022611361054	Pl.Poss.1Pl	V	0	2	FALSE
haver	0.5139821487226904	2.2866022611361054	Acc	V	2	1	TRUE
haver	0.5139821487226904	2.2866022611361054	Poss.3Pl	V	1	2	TRUE
haver	0.5139821487226904	2.2866022611361054	Distr:nként/Adv	V	1	0	FALSE
pátens	-1.951187206156157	0.4900970738392732	Poss.3Sg	V	2	161	TRUE
pátens	-1.951187206156157	0.4900970738392732	Ins	C	0	158	FALSE
pátens	-1.951187206156157	0.4900970738392732	Pl	V	0	95	FALSE
pátens	-1.951187206156157	0.4900970738392732	Ine	C	0	88	FALSE
pátens	-1.951187206156157	0.4900970738392732	Dat	C	0	32	FALSE
pátens	-1.951187206156157	0.4900970738392732	Pl.Poss.3Sg	V	0	19	FALSE
pátens	-1.951187206156157	0.4900970738392732	Supe	V	0	10	FALSE
pátens	-1.951187206156157	0.4900970738392732	Subl	C	0	10	FALSE
pátens	-1.951187206156157	0.4900970738392732	All	C	0	9	FALSE
pátens	-1.951187206156157	0.4900970738392732	Acc	V	0	8	FALSE
pátens	-1.951187206156157	0.4900970738392732	Del	C	0	8	FALSE
pátens	-1.951187206156157	0.4900970738392732	Ela	C	0	6	FALSE
pátens	-1.951187206156157	0.4900970738392732	Abl	C	0	5	FALSE
pátens	-1.951187206156157	0.4900970738392732	Ill	C	0	2	FALSE
pátens	-1.951187206156157	0.4900970738392732	Poss.2Sg	V	0	1	FALSE
pátens	-1.951187206156157	0.4900970738392732	Poss.1Sg	V	0	1	FALSE
pátens	-1.951187206156157	0.4900970738392732	Ade	C	0	1	FALSE
pátens	-1.951187206156157	0.4900970738392732	Poss.3Pl	V	0	1	FALSE
pátens	-1.951187206156157	0.4900970738392732	Poss.1Pl	V	0	1	FALSE
hotel	-0.05529018994648462	2.9641042281879626	Ine	C	4069	57356	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Pl	V	211	25061	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Abl	C	163	12626	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Ill	C	1640	10613	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Dat	C	210	6212	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Supe	V	13	6010	TRUE
hotel	-0.05529018994648462	2.9641042281879626	All	C	172	4036	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Poss.1Pl	V	177	3506	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Ins	C	243	3469	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Ela	C	334	3348	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Del	C	87	1525	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Ade	C	65	1487	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Subl	C	102	1314	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Poss.3Sg	C	88	909	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Poss.3Sg	V	1	642	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Transl	C	16	370	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Pl.Poss.3Sg	V	0	213	FALSE
hotel	-0.05529018994648462	2.9641042281879626	Pl.Poss.3Sg	C	10	182	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Poss.1Sg	V	9	118	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Poss.2Sg	V	3	111	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Poss.3Pl	C	4	77	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Distr:nként/Adv	V	0	70	FALSE
hotel	-0.05529018994648462	2.9641042281879626	Pl.Poss.1Pl	V	0	37	FALSE
hotel	-0.05529018994648462	2.9641042281879626	Pl.Poss.1Pl	C	0	29	FALSE
hotel	-0.05529018994648462	2.9641042281879626	Poss.3Pl	V	1	25	TRUE
hotel	-0.05529018994648462	2.9641042281879626	Pl.Poss.3Pl	C	0	14	FALSE
hotel	-0.05529018994648462	2.9641042281879626	Pl.Poss.3Pl	V	0	13	FALSE
hotel	-0.05529018994648462	2.9641042281879626	Acc	V	0	12	FALSE
hotel	-0.05529018994648462	2.9641042281879626	Poss.2Pl	V	0	6	FALSE
hotel	-0.05529018994648462	2.9641042281879626	Pl.Poss.1Sg	V	0	1	FALSE
farmer	1.275419515476145	1.984242209298364	Pl	V	518	8498	TRUE
farmer	1.275419515476145	1.984242209298364	Ine	C	2327	3390	TRUE
farmer	1.275419515476145	1.984242209298364	Ins	C	1236	2292	TRUE
farmer	1.275419515476145	1.984242209298364	Ela	C	485	1021	TRUE
farmer	1.275419515476145	1.984242209298364	All	C	240	900	TRUE
farmer	1.275419515476145	1.984242209298364	Poss.1Sg	V	604	664	TRUE
farmer	1.275419515476145	1.984242209298364	Dat	C	134	619	TRUE
farmer	1.275419515476145	1.984242209298364	Poss.3Sg	C	551	116	TRUE
farmer	1.275419515476145	1.984242209298364	Subl	C	228	448	TRUE
farmer	1.275419515476145	1.984242209298364	Ill	C	363	344	TRUE
farmer	1.275419515476145	1.984242209298364	Poss.2Sg	V	239	356	TRUE
farmer	1.275419515476145	1.984242209298364	Poss.3Sg	V	0	291	FALSE
farmer	1.275419515476145	1.984242209298364	Supe	V	153	255	TRUE
farmer	1.275419515476145	1.984242209298364	Abl	C	34	233	TRUE
farmer	1.275419515476145	1.984242209298364	Del	C	39	220	TRUE
farmer	1.275419515476145	1.984242209298364	Pl.Poss.3Sg	V	0	159	FALSE
farmer	1.275419515476145	1.984242209298364	Ade	C	44	138	TRUE
farmer	1.275419515476145	1.984242209298364	Poss.1Pl	V	22	102	TRUE
farmer	1.275419515476145	1.984242209298364	Pl.Poss.3Sg	C	22	49	TRUE
farmer	1.275419515476145	1.984242209298364	Transl	C	0	30	FALSE
farmer	1.275419515476145	1.984242209298364	Pl.Poss.1Pl	V	0	28	FALSE
farmer	1.275419515476145	1.984242209298364	Pl.Poss.1Sg	V	0	23	FALSE
farmer	1.275419515476145	1.984242209298364	Pl.Poss.1Sg	C	23	7	TRUE
farmer	1.275419515476145	1.984242209298364	Pl.Poss.1Pl	C	3	20	TRUE
farmer	1.275419515476145	1.984242209298364	Poss.3Pl	C	14	13	TRUE
farmer	1.275419515476145	1.984242209298364	Poss.3Pl	V	0	11	FALSE
farmer	1.275419515476145	1.984242209298364	Poss.2Pl	V	2	9	TRUE
farmer	1.275419515476145	1.984242209298364	Pl.Poss.3Pl	V	0	7	FALSE
farmer	1.275419515476145	1.984242209298364	Pl.Poss.3Pl	C	6	5	TRUE
farmer	1.275419515476145	1.984242209298364	Distr:nként/Adv	V	0	1	FALSE
parkett	-1.7624318541335349	1.1773690982060443	Supe	V	47	4988	TRUE
parkett	-1.7624318541335349	1.1773690982060443	Subl	C	209	3069	TRUE
parkett	-1.7624318541335349	1.1773690982060443	Acc	V	42	806	TRUE
parkett	-1.7624318541335349	1.1773690982060443	Del	C	7	246	TRUE
parkett	-1.7624318541335349	1.1773690982060443	Abl	C	0	40	FALSE
parkett	-1.7624318541335349	1.1773690982060443	Pl	V	0	37	FALSE
parkett	-1.7624318541335349	1.1773690982060443	Poss.3Sg	C	0	31	FALSE
parkett	-1.7624318541335349	1.1773690982060443	Ins	C	3	29	TRUE
parkett	-1.7624318541335349	1.1773690982060443	Ill	C	18	17	TRUE
parkett	-1.7624318541335349	1.1773690982060443	All	C	5	18	TRUE
parkett	-1.7624318541335349	1.1773690982060443	Dat	C	7	18	TRUE
parkett	-1.7624318541335349	1.1773690982060443	Transl	C	12	1	TRUE
parkett	-1.7624318541335349	1.1773690982060443	Ine	C	2	7	TRUE
parkett	-1.7624318541335349	1.1773690982060443	Ela	C	0	7	FALSE
parkett	-1.7624318541335349	1.1773690982060443	Poss.1Pl	V	0	5	FALSE
parkett	-1.7624318541335349	1.1773690982060443	Poss.1Sg	V	0	3	FALSE
parkett	-1.7624318541335349	1.1773690982060443	Ade	C	3	3	TRUE
parkett	-1.7624318541335349	1.1773690982060443	Poss.3Sg	V	0	2	FALSE
parkett	-1.7624318541335349	1.1773690982060443	Pl.Poss.3Sg	C	0	2	FALSE
parkett	-1.7624318541335349	1.1773690982060443	Poss.3Pl	C	0	2	FALSE
parkett	-1.7624318541335349	1.1773690982060443	Poss.2Pl	V	0	1	FALSE
okker	2.948758522216075	0.6295458844043035	Ins	C	30	154	TRUE
okker	2.948758522216075	0.6295458844043035	Pl	V	1	126	TRUE
okker	2.948758522216075	0.6295458844043035	Ela	C	1	36	TRUE
okker	2.948758522216075	0.6295458844043035	Subl	C	3	28	TRUE
okker	2.948758522216075	0.6295458844043035	Ine	C	2	21	TRUE
okker	2.948758522216075	0.6295458844043035	Ill	C	2	17	TRUE
okker	2.948758522216075	0.6295458844043035	Abl	C	0	14	FALSE
okker	2.948758522216075	0.6295458844043035	Poss.3Sg	V	0	10	FALSE
okker	2.948758522216075	0.6295458844043035	Dat	C	0	10	FALSE
okker	2.948758522216075	0.6295458844043035	Supe	V	1	7	TRUE
okker	2.948758522216075	0.6295458844043035	All	C	0	4	FALSE
okker	2.948758522216075	0.6295458844043035	Del	C	0	3	FALSE
okker	2.948758522216075	0.6295458844043035	Pl.Poss.3Sg	V	0	2	FALSE
okker	2.948758522216075	0.6295458844043035	Poss.3Sg	C	1	2	TRUE
okker	2.948758522216075	0.6295458844043035	Pl.Poss.3Sg	C	0	2	FALSE
okker	2.948758522216075	0.6295458844043035	Transl	C	0	2	FALSE
okker	2.948758522216075	0.6295458844043035	Poss.1Sg	V	0	1	FALSE
okker	2.948758522216075	0.6295458844043035	Ade	C	0	1	FALSE
barter	-0.5893898431705991	0.48713596362774514	Ine	C	27	228	TRUE
barter	-0.5893898431705991	0.48713596362774514	Ins	C	0	66	FALSE
barter	-0.5893898431705991	0.48713596362774514	Ill	C	14	56	TRUE
barter	-0.5893898431705991	0.48713596362774514	Dat	C	1	50	TRUE
barter	-0.5893898431705991	0.48713596362774514	Pl	V	0	44	FALSE
barter	-0.5893898431705991	0.48713596362774514	Subl	C	2	42	TRUE
barter	-0.5893898431705991	0.48713596362774514	Supe	V	0	30	FALSE
barter	-0.5893898431705991	0.48713596362774514	Del	C	1	18	TRUE
barter	-0.5893898431705991	0.48713596362774514	Ela	C	0	12	FALSE
barter	-0.5893898431705991	0.48713596362774514	All	C	0	5	FALSE
barter	-0.5893898431705991	0.48713596362774514	Ade	C	0	4	FALSE
barter	-0.5893898431705991	0.48713596362774514	Pl.Poss.1Pl	V	0	3	FALSE
barter	-0.5893898431705991	0.48713596362774514	Poss.2Sg	V	0	2	FALSE
barter	-0.5893898431705991	0.48713596362774514	Abl	C	0	2	FALSE
barter	-0.5893898431705991	0.48713596362774514	Poss.3Sg	V	0	1	FALSE
barter	-0.5893898431705991	0.48713596362774514	Poss.3Pl	C	0	1	FALSE
vamzer	3.4780552653663777	-0.22033518283074652	Pl	V	2	65	TRUE
vamzer	3.4780552653663777	-0.22033518283074652	Dat	C	5	29	TRUE
vamzer	3.4780552653663777	-0.22033518283074652	Ela	C	0	3	FALSE
vamzer	3.4780552653663777	-0.22033518283074652	Poss.3Sg	V	0	3	FALSE
vamzer	3.4780552653663777	-0.22033518283074652	Ins	C	2	2	TRUE
vamzer	3.4780552653663777	-0.22033518283074652	Transl	C	0	2	FALSE
vamzer	3.4780552653663777	-0.22033518283074652	Del	C	0	2	FALSE
vamzer	3.4780552653663777	-0.22033518283074652	Pl.Poss.3Sg	V	0	1	FALSE
pajesz	-1.5523082587243962	0.19606017543000023	Poss.3Sg	V	106	0	FALSE
pajesz	-1.5523082587243962	0.19606017543000023	Poss.1Sg	V	33	0	FALSE
pajesz	-1.5523082587243962	0.19606017543000023	Pl	V	29	0	FALSE
pajesz	-1.5523082587243962	0.19606017543000023	Poss.3Pl	V	19	1	TRUE
pajesz	-1.5523082587243962	0.19606017543000023	Poss.2Sg	V	17	0	FALSE
pajesz	-1.5523082587243962	0.19606017543000023	Dat	C	13	1	TRUE
pajesz	-1.5523082587243962	0.19606017543000023	Supe	V	13	0	FALSE
pajesz	-1.5523082587243962	0.19606017543000023	Ade	C	10	1	TRUE
pajesz	-1.5523082587243962	0.19606017543000023	Poss.2Pl	V	8	0	FALSE
pajesz	-1.5523082587243962	0.19606017543000023	Ill	C	6	1	TRUE
pajesz	-1.5523082587243962	0.19606017543000023	All	C	4	4	TRUE
pajesz	-1.5523082587243962	0.19606017543000023	Del	C	4	1	TRUE
pajesz	-1.5523082587243962	0.19606017543000023	Ine	C	3	2	TRUE
pajesz	-1.5523082587243962	0.19606017543000023	Poss.1Pl	V	3	0	FALSE
pajesz	-1.5523082587243962	0.19606017543000023	Subl	C	1	2	TRUE
pajesz	-1.5523082587243962	0.19606017543000023	Ins	C	1	0	FALSE
pajesz	-1.5523082587243962	0.19606017543000023	Abl	C	1	1	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Dat	C	103	203	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Pl	V	0	195	FALSE
suszter	-0.19886598173286288	0.9044772870280368	All	C	13	79	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Del	C	5	42	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Ade	C	9	41	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Ins	C	19	40	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Ela	C	5	36	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Abl	C	10	30	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Pl.Poss.3Sg	V	0	20	FALSE
suszter	-0.19886598173286288	0.9044772870280368	Subl	C	6	20	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Poss.3Sg	V	0	17	FALSE
suszter	-0.19886598173286288	0.9044772870280368	Poss.1Pl	V	1	9	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Poss.1Sg	V	0	4	FALSE
suszter	-0.19886598173286288	0.9044772870280368	Ine	C	1	3	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Transl	C	0	3	FALSE
suszter	-0.19886598173286288	0.9044772870280368	Ill	C	1	2	TRUE
suszter	-0.19886598173286288	0.9044772870280368	Supe	V	0	2	FALSE
suszter	-0.19886598173286288	0.9044772870280368	Poss.3Sg	C	2	0	FALSE
suszter	-0.19886598173286288	0.9044772870280368	Pl.Poss.3Sg	C	2	0	FALSE
suszter	-0.19886598173286288	0.9044772870280368	Pl.Poss.1Pl	V	1	0	FALSE
suszter	-0.19886598173286288	0.9044772870280368	Poss.2Sg	V	0	1	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Ins	C	94	152	TRUE
stukker	-0.5413349438902564	0.4972514689535526	Pl	V	0	88	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Poss.3Sg	V	0	55	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Poss.1Sg	V	0	43	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Dat	C	9	33	TRUE
stukker	-0.5413349438902564	0.4972514689535526	Subl	C	3	29	TRUE
stukker	-0.5413349438902564	0.4972514689535526	Ine	C	0	14	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Poss.2Sg	V	0	13	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Poss.3Sg	C	5	13	TRUE
stukker	-0.5413349438902564	0.4972514689535526	Supe	V	0	12	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Del	C	0	12	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Ela	C	0	10	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Poss.1Pl	V	0	9	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Abl	C	0	8	FALSE
stukker	-0.5413349438902564	0.4972514689535526	All	C	1	6	TRUE
stukker	-0.5413349438902564	0.4972514689535526	Ill	C	1	5	TRUE
stukker	-0.5413349438902564	0.4972514689535526	Pl.Poss.1Pl	V	0	2	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Poss.3Pl	V	0	2	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Pl.Poss.3Sg	V	0	1	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Pl.Poss.3Pl	C	0	1	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Ade	C	0	1	FALSE
stukker	-0.5413349438902564	0.4972514689535526	Transl	C	0	1	FALSE
makett	-2.059310691510337	1.6926464808727033	Pl	V	22	5769	TRUE
makett	-2.059310691510337	1.6926464808727033	Acc	V	68	4245	TRUE
makett	-2.059310691510337	1.6926464808727033	Poss.3Sg	C	103	2661	TRUE
makett	-2.059310691510337	1.6926464808727033	Supe	V	11	1185	TRUE
makett	-2.059310691510337	1.6926464808727033	Pl.Poss.3Sg	C	5	705	TRUE
makett	-2.059310691510337	1.6926464808727033	Ins	C	32	569	TRUE
makett	-2.059310691510337	1.6926464808727033	All	C	1	414	TRUE
makett	-2.059310691510337	1.6926464808727033	Del	C	8	390	TRUE
makett	-2.059310691510337	1.6926464808727033	Dat	C	13	319	TRUE
makett	-2.059310691510337	1.6926464808727033	Poss.1Sg	V	2	306	TRUE
makett	-2.059310691510337	1.6926464808727033	Subl	C	22	279	TRUE
makett	-2.059310691510337	1.6926464808727033	Ine	C	22	214	TRUE
makett	-2.059310691510337	1.6926464808727033	Ade	C	5	143	TRUE
makett	-2.059310691510337	1.6926464808727033	Ela	C	15	125	TRUE
makett	-2.059310691510337	1.6926464808727033	Pl.Poss.1Sg	C	4	75	TRUE
makett	-2.059310691510337	1.6926464808727033	Ill	C	7	59	TRUE
makett	-2.059310691510337	1.6926464808727033	Poss.1Pl	V	0	56	FALSE
makett	-2.059310691510337	1.6926464808727033	Poss.2Sg	V	3	55	TRUE
makett	-2.059310691510337	1.6926464808727033	Transl	C	0	47	FALSE
makett	-2.059310691510337	1.6926464808727033	Pl.Poss.3Pl	C	0	36	FALSE
makett	-2.059310691510337	1.6926464808727033	Poss.3Pl	C	1	26	TRUE
makett	-2.059310691510337	1.6926464808727033	Pl.Poss.1Pl	C	1	24	TRUE
makett	-2.059310691510337	1.6926464808727033	Abl	C	0	23	FALSE
makett	-2.059310691510337	1.6926464808727033	Distr:nként/Adv	V	0	15	FALSE
makett	-2.059310691510337	1.6926464808727033	Pl.Poss.1Sg	V	0	8	FALSE
makett	-2.059310691510337	1.6926464808727033	Poss.3Sg	V	0	2	FALSE
makett	-2.059310691510337	1.6926464808727033	Poss.2Pl	V	0	2	FALSE
mater	3.108808306004673	1.2873847479934366	Poss.3Sg	V	0	666	FALSE
mater	3.108808306004673	1.2873847479934366	Ine	C	24	374	TRUE
mater	3.108808306004673	1.2873847479934366	Abl	C	2	255	TRUE
