x	y	label
-0.8692394757454337	1.0356742422002492	páter
2.2597505087111345	-2.582270609213728	plakett
-0.43830872280520644	0.6808912429405166	póker
0.6867328473288015	0.9744155966416117	pollen
-1.3153045544830033	0.37541578626876737	poszter
-2.4056193344524694	-1.807579976574341	prakker
2.1058919828916807	-1.078808280348558	projekt
-0.5089833538239482	1.0911696018565162	púder
-1.3742527012853571	0.22370302827898303	puffer
2.210152481392262	-2.1060795081244503	rakett
-2.0543683896127405	-0.918265373555551	raszter
-0.7467908170989055	0.3406108890535169	rocker
-0.7577510398213531	0.6707427884032142	roller
0.4791256258862624	1.2274948823124407	rubel
2.648905850090225	-0.7445752164787907	rulett
0.6976845913918405	1.6500896195284653	sábesz
-1.886365646994999	-0.8749334131488572	sakter
-1.5619410790047388	-0.73984739472155725	saller
0.21861372856033945	0.15335009415722436	samesz
-0.9413842535486943	-0.731123590426686	skanzen
-1.4867068451565246	0.46937571898643793	sláger
-0.7651770320317314	1.4841932698505103	sóder
1.3508476855734277	0.7645912147677231	sólet
-1.4166657555803934	-2.326493636115002	sparherd
-1.0179784117633344	-0.5784053362646949	srapnel
-1.6816400510539233	0.05357612995843455	stukker
-0.48222093213183426	0.49793690044269723	subler
-0.2404731600464664	1.1843274094931895	sumer
-1.846406928983244	-0.021017696746316157	suszter
-2.016600466258624	-0.7049232411157551	szkander
0.24876574795341364	1.2535115228598919	szlogen
-1.8487399407664558	0.7624458309788521	szoftver
3.2735035664462155	-0.48786645693405606	szonett
1.02019355861398	0.299637427130766	szovjet
2.117646647255747	-1.1895806872189676	szubrett
-0.5215808037217067	-0.47490987592069	tandem
1.1679665059034479	1.5401623307154186	token
0.5518399966339679	1.4929553129945943	totem
-3.1281522351481463	-1.6598913503166954	transzfer
-0.701106211777064	-1.1727391226597457	traverz
-1.4037547083904416	0.3138962338431802	tróger
-1.3186140245895923	-0.7747868135477218	valcer
-1.3889002509469646	-0.6886425969154206	vamzer
0.28743130065141975	1.4116931913248856	vátesz
0.2443104021427465	-0.003894723226443743	zacsek
2.2730756608551914	-1.8568121682565388	zsakett
-0.5261750352016026	1.1530693196056807	zsáner
2.710550332775652	-1.4128007669320573	zsorzsett
